Local time,Ask,Bid,AskVolume,BidVolume
10.06.2016 12:58:10.485 GMT+0100,6120.8,6120,0,0.0001
10.06.2016 12:58:12.575 GMT+0100,6120.77,6120,0,0.0001
10.06.2016 12:58:13.250 GMT+0100,6120.72,6120,0,0.0001
10.06.2016 12:58:15.215 GMT+0100,6120.54,6120,0,0.0001
10.06.2016 12:58:15.875 GMT+0100,6120.28,6119.5,0,0.0001
10.06.2016 12:58:16.095 GMT+0100,6120.27,6119.5,0,0.0001
10.06.2016 12:58:16.425 GMT+0100,6120.26,6119.5,0,0.0001
10.06.2016 12:58:16.786 GMT+0100,6120.12,6119.3,0,0.0001
10.06.2016 12:58:17.017 GMT+0100,6120.13,6119.3,0,0.0001
10.06.2016 12:58:17.195 GMT+0100,6120.07,6119.3,0,0.0001
10.06.2016 12:58:17.288 GMT+0100,6120.07,6119.2,0,0.0001
10.06.2016 12:58:17.458 GMT+0100,6120.1,6119.923,0,0.0003
10.06.2016 12:58:17.559 GMT+0100,6120.07,6119.8,0,0.0003
10.06.2016 12:58:17.635 GMT+0100,6119.99,6119.8,0,0.0003
10.06.2016 12:58:18.292 GMT+0100,6119.95,6119.75,0,0.0003
10.06.2016 12:58:18.735 GMT+0100,6119.77,6119,0,0.0001
10.06.2016 12:58:19.774 GMT+0100,6119.73,6119,0,0.0001
10.06.2016 12:58:21.316 GMT+0100,6119.72,6119,0,0.0001
10.06.2016 12:58:21.815 GMT+0100,6119.73,6119,0,0.0001
10.06.2016 12:58:22.035 GMT+0100,6119.72,6119,0,0.0001
10.06.2016 12:58:22.585 GMT+0100,6119.71,6119,0,0.0001
10.06.2016 12:58:22.915 GMT+0100,6119.7,6119,0,0.0001
10.06.2016 12:58:24.015 GMT+0100,6119.71,6119,0,0.0001
10.06.2016 12:58:25.885 GMT+0100,6119.68,6119,0,0.0001
10.06.2016 12:58:26.179 GMT+0100,6118.91,6118,0,0.0001
10.06.2016 12:58:26.280 GMT+0100,6118.91,6118.737,0,0.0003
10.06.2016 12:58:26.331 GMT+0100,6118.96,6118.753,0,0.0003
10.06.2016 12:58:26.417 GMT+0100,6118.96,6118.687,0,0.0003
10.06.2016 12:58:26.781 GMT+0100,6118.94,6117.94,0,0.0009
10.06.2016 12:58:27.123 GMT+0100,6118.94,6118.68,0,0.0003
10.06.2016 12:58:28.757 GMT+0100,6118.78,6117.8,0,0.0001
10.06.2016 12:58:28.814 GMT+0100,6118.76,6117.8,0,0.0001
10.06.2016 12:58:29.593 GMT+0100,6118.75,6117.8,0,0.0001
10.06.2016 12:58:30.386 GMT+0100,6118.75,6118.5,0,0.0003
10.06.2016 12:58:30.437 GMT+0100,6118.42,6117.5,0,0.0001
10.06.2016 12:58:30.487 GMT+0100,6118.42,6118.24,0,0.0003
10.06.2016 12:58:30.855 GMT+0100,6118.45,6118.25,0,0.0003
10.06.2016 12:58:30.931 GMT+0100,6118.45,6118.217,0,0.0003
10.06.2016 12:58:31.013 GMT+0100,6118.45,6117.45,0,0.0009
10.06.2016 12:58:31.075 GMT+0100,6118.41,6117.41,0,0.0009
10.06.2016 12:58:31.515 GMT+0100,6118.38,6117.4,0,0.0001
10.06.2016 12:58:32.505 GMT+0100,6118.36,6117.4,0,0.0001
10.06.2016 12:58:33.041 GMT+0100,6118.36,6117.5,0,0.0001
10.06.2016 12:58:33.385 GMT+0100,6118.33,6118.21,0,0.0003
10.06.2016 12:58:33.605 GMT+0100,6118.52,6118.24,0,0.0003
10.06.2016 12:58:33.655 GMT+0100,6118.6,6118.5,0,0.0003
10.06.2016 12:58:33.717 GMT+0100,6118.52,6118.24,0,0.0003
10.06.2016 12:58:33.935 GMT+0100,6118.37,6118.19,0,0.0003
10.06.2016 12:58:34.018 GMT+0100,6118.37,6117.4,0,0.0001
10.06.2016 12:58:34.068 GMT+0100,6118.37,6117.5,0,0.0001
10.06.2016 12:58:34.442 GMT+0100,6118.4,6118.223,0,0.0003
10.06.2016 12:58:34.493 GMT+0100,6118.52,6118.273,0,0.0003
10.06.2016 12:58:34.544 GMT+0100,6118.52,6118.207,0,0.0003
10.06.2016 12:58:36.135 GMT+0100,6118.29,6117.3,0,0.0001
10.06.2016 12:58:36.355 GMT+0100,6118.27,6117.3,0,0.0001
10.06.2016 12:58:36.685 GMT+0100,6118.26,6117.3,0,0.0001
10.06.2016 12:58:37.851 GMT+0100,6118.23,6117.3,0,0.0001
10.06.2016 12:58:38.335 GMT+0100,6118.24,6117.3,0,0.0001
10.06.2016 12:58:38.555 GMT+0100,6118.23,6117.3,0,0.0001
10.06.2016 12:58:39.440 GMT+0100,6118.24,6117.3,0,0.0001
10.06.2016 12:58:40.535 GMT+0100,6118.25,6117.3,0,0.0001
10.06.2016 12:58:40.755 GMT+0100,6118.22,6117.3,0,0.0001
10.06.2016 12:58:41.329 GMT+0100,6118.21,6117.3,0,0.0001
10.06.2016 12:58:41.636 GMT+0100,6118.14,6117.8,0,0.0003
10.06.2016 12:58:42.185 GMT+0100,6117.93,6117.743,0,0.0003
10.06.2016 12:58:42.405 GMT+0100,6117.97,6117.757,0,0.0003
10.06.2016 12:58:42.837 GMT+0100,6117.77,6117,0,0.0001
10.06.2016 12:58:43.174 GMT+0100,6117.76,6117,0,0.0001
10.06.2016 12:58:43.505 GMT+0100,6117.77,6117,0,0.0001
10.06.2016 12:58:43.725 GMT+0100,6117.76,6117,0,0.0001
10.06.2016 12:58:44.643 GMT+0100,6117.66,6117,0,0.0001
10.06.2016 12:58:44.935 GMT+0100,6117.73,6117,0,0.0001
10.06.2016 12:58:45.595 GMT+0100,6117.68,6117,0,0.0001
10.06.2016 12:58:46.035 GMT+0100,6117.7,6117,0,0.0001
10.06.2016 12:58:46.365 GMT+0100,6117.74,6117,0,0.0001
10.06.2016 12:58:47.101 GMT+0100,6117.73,6117,0,0.0001
10.06.2016 12:58:47.685 GMT+0100,6117.69,6117,0,0.0001
10.06.2016 12:58:48.181 GMT+0100,6117.64,6116.64,0,0.0009
10.06.2016 12:58:48.608 GMT+0100,6117.64,6117.247,0,0.0003
10.06.2016 12:58:48.680 GMT+0100,6117.44,6116.44,0,0.0009
10.06.2016 12:58:48.780 GMT+0100,6117.44,6117.213,0,0.0003
10.06.2016 12:58:48.845 GMT+0100,6117.44,6116.44,0,0.0009
10.06.2016 12:58:49.005 GMT+0100,6117.48,6116.48,0,0.0009
10.06.2016 12:58:49.185 GMT+0100,6117.48,6116.5,0,0.0001
10.06.2016 12:58:49.235 GMT+0100,6117.57,6116.57,0,0.0009
10.06.2016 12:58:49.546 GMT+0100,6117.6,6117.357,0,0.0003
10.06.2016 12:58:49.686 GMT+0100,6117.7,6117.433,0,0.0003
10.06.2016 12:58:50.565 GMT+0100,6117.7,6117.3,0,0.0003
10.06.2016 12:58:50.616 GMT+0100,6117.49,6117.23,0,0.0003
10.06.2016 12:58:51.976 GMT+0100,6117.38,6117.193,0,0.0003
10.06.2016 12:58:52.304 GMT+0100,6117.35,6117.183,0,0.0003
10.06.2016 12:58:53.253 GMT+0100,6117.32,6117.173,0,0.0003
10.06.2016 12:58:53.515 GMT+0100,6117.33,6117.177,0,0.0003
10.06.2016 12:58:54.284 GMT+0100,6117.34,6117.18,0,0.0003
10.06.2016 12:58:54.725 GMT+0100,6117.33,6117.177,0,0.0003
10.06.2016 12:58:57.687 GMT+0100,6117.33,6116.4,0,0.0001
10.06.2016 12:58:57.788 GMT+0100,6117.44,6116.44,0,0.0009
10.06.2016 12:58:58.009 GMT+0100,6117.44,6116.6,0,0.0001
10.06.2016 12:58:58.724 GMT+0100,6117.88,6116.88,0,0.0009
10.06.2016 12:58:59.015 GMT+0100,6117.86,6116.86,0,0.0009
10.06.2016 12:59:00.028 GMT+0100,6117.88,6116.88,0,0.0009
10.06.2016 12:59:00.225 GMT+0100,6117.87,6116.87,0,0.0009
10.06.2016 12:59:00.843 GMT+0100,6117.89,6116.89,0,0.0009
10.06.2016 12:59:01.217 GMT+0100,6117.897,6117.5,0,0.0001
10.06.2016 12:59:01.341 GMT+0100,6118.02,6117.5,0,0.0001
10.06.2016 12:59:01.654 GMT+0100,6118.7,6117.7,0,0.0009
10.06.2016 12:59:01.720 GMT+0100,6118.7,6117.7,0,0.0009
10.06.2016 12:59:02.294 GMT+0100,6118.7,6118.433,0,0.0003
10.06.2016 12:59:02.394 GMT+0100,6118.66,6118.3,0,0.0003
10.06.2016 12:59:02.622 GMT+0100,6118.66,6118.287,0,0.0003
10.06.2016 12:59:03.297 GMT+0100,6118.45,6117.45,0,0.0009
10.06.2016 12:59:03.535 GMT+0100,6118.62,6117.62,0,0.0009
10.06.2016 12:59:03.586 GMT+0100,6118.62,6117.62,0,0.0009
10.06.2016 12:59:03.854 GMT+0100,6118.66,6117.66,0,0.0009
10.06.2016 12:59:04.405 GMT+0100,6118.65,6117.65,0,0.0009
10.06.2016 12:59:04.944 GMT+0100,6118.72,6117.72,0,0.0009
10.06.2016 12:59:06.730 GMT+0100,6118.74,6117.74,0,0.0009
10.06.2016 12:59:06.781 GMT+0100,6118.72,6117.72,0,0.0009
10.06.2016 12:59:07.754 GMT+0100,6118.85,6117.85,0,0.0009
10.06.2016 12:59:08.660 GMT+0100,6119.27,6118.27,0,0.0009
10.06.2016 12:59:08.805 GMT+0100,6119.28,6118.28,0,0.0009
10.06.2016 12:59:09.597 GMT+0100,6119.27,6118.27,0,0.0009
10.06.2016 12:59:09.794 GMT+0100,6119.28,6118.28,0,0.0009
10.06.2016 12:59:10.895 GMT+0100,6119.26,6118.26,0,0.0009
10.06.2016 12:59:12.434 GMT+0100,6119.25,6118.25,0,0.0009
10.06.2016 12:59:12.985 GMT+0100,6119.13,6118.13,0,0.0009
10.06.2016 12:59:13.535 GMT+0100,6119.12,6118.12,0,0.0009
10.06.2016 12:59:14.092 GMT+0100,6119.12,6118.12,0,0.0009
10.06.2016 12:59:14.434 GMT+0100,6118.86,6118.72,0,0.0003
10.06.2016 12:59:14.644 GMT+0100,6118.89,6118.73,0,0.0003
10.06.2016 12:59:14.854 GMT+0100,6118.88,6118.727,0,0.0003
10.06.2016 12:59:16.947 GMT+0100,6118.84,6118.713,0,0.0003
10.06.2016 12:59:17.275 GMT+0100,6118.88,6118.727,0,0.0003
10.06.2016 12:59:17.605 GMT+0100,6118.87,6118.723,0,0.0003
10.06.2016 12:59:17.935 GMT+0100,6118.86,6118.72,0,0.0003
10.06.2016 12:59:18.269 GMT+0100,6118.88,6118.727,0,0.0003
10.06.2016 12:59:18.485 GMT+0100,6118.83,6118.71,0,0.0003
10.06.2016 12:59:19.312 GMT+0100,6118.77,6118,0,0.0001
10.06.2016 12:59:19.362 GMT+0100,6118.75,6118,0,0.0001
10.06.2016 12:59:19.886 GMT+0100,6118.62,6118,0,0.0001
10.06.2016 12:59:20.464 GMT+0100,6118.6,6118,0,0.0001
10.06.2016 12:59:20.794 GMT+0100,6118.61,6118,0,0.0001
10.06.2016 12:59:21.124 GMT+0100,6119.16,6118.16,0,0.0009
10.06.2016 12:59:21.431 GMT+0100,6119.16,6118.16,0.0005,0.0002
10.06.2016 12:59:21.481 GMT+0100,6119.12,6118.12,0.0005,0.0002
10.06.2016 12:59:21.785 GMT+0100,6117.76,6116.76,0,0.0009
10.06.2016 12:59:22.005 GMT+0100,6117.73,6116.73,0,0.0009
10.06.2016 12:59:22.336 GMT+0100,6117.72,6116.9,0,0.0001
10.06.2016 12:59:22.693 GMT+0100,6117.71,6116.9,0,0.0001
10.06.2016 12:59:22.884 GMT+0100,6117.72,6116.9,0,0.0001
10.06.2016 12:59:23.105 GMT+0100,6117.69,6116.9,0,0.0001
10.06.2016 12:59:24.424 GMT+0100,6117.68,6116.9,0,0.0001
10.06.2016 12:59:24.981 GMT+0100,6117.67,6116.9,0,0.0001
10.06.2016 12:59:26.103 GMT+0100,6118.04,6117.04,0,0.0009
10.06.2016 12:59:26.294 GMT+0100,6117.67,6116.9,0,0.0001
10.06.2016 12:59:27.235 GMT+0100,6117.67,6116.7,0,0.0001
10.06.2016 12:59:27.530 GMT+0100,6117.44,6116.7,0,0.0001
10.06.2016 12:59:27.638 GMT+0100,6117.44,6116.5,0,0.0001
10.06.2016 12:59:27.936 GMT+0100,6117.44,6117.247,0,0.0003
10.06.2016 12:59:27.986 GMT+0100,6117.48,6117.26,0,0.0003
10.06.2016 12:59:28.385 GMT+0100,6117.51,6117.27,0,0.0003
10.06.2016 12:59:28.604 GMT+0100,6117.35,6117.217,0,0.0003
10.06.2016 12:59:29.345 GMT+0100,6117.36,6117.22,0,0.0003
10.06.2016 12:59:29.442 GMT+0100,6117.36,6116.5,0,0.0001
10.06.2016 12:59:29.595 GMT+0100,6117.6,6116.6,0,0.0009
10.06.2016 12:59:30.394 GMT+0100,6117.57,6116.57,0,0.0009
10.06.2016 12:59:30.444 GMT+0100,6117.6,6117.357,0,0.0003
10.06.2016 12:59:30.650 GMT+0100,6117.5,6117.267,0,0.0003
10.06.2016 12:59:30.750 GMT+0100,6117.6,6117.333,0,0.0003
10.06.2016 12:59:31.248 GMT+0100,6117.5,6116.5,0,0.0013
10.06.2016 12:59:31.348 GMT+0100,6117.6,6117.333,0,0.0003
10.06.2016 12:59:31.794 GMT+0100,6117.4,6116.5,0,0.0001
10.06.2016 12:59:32.051 GMT+0100,6117.4,6117,0,0.0003
10.06.2016 12:59:32.563 GMT+0100,6117.13,6116.877,0,0.0003
10.06.2016 12:59:33.771 GMT+0100,6117.11,6117,0,0.0003
10.06.2016 12:59:34.369 GMT+0100,6116.94,6116.68,0,0.0003
10.06.2016 12:59:37.074 GMT+0100,6116.79,6115.8,0,0.0001
10.06.2016 12:59:38.174 GMT+0100,6116.81,6115.81,0,0.0009
10.06.2016 12:59:38.394 GMT+0100,6116.8,6115.8,0,0.0013
10.06.2016 12:59:38.804 GMT+0100,6116.78,6115.8,0,0.0001
10.06.2016 12:59:39.164 GMT+0100,6116.76,6115.8,0,0.0001
10.06.2016 12:59:39.487 GMT+0100,6116.76,6116,0,0.0001
10.06.2016 12:59:39.717 GMT+0100,6116.97,6116,0,0.0001
10.06.2016 12:59:39.934 GMT+0100,6117.1,6116.1,0,0.0009
10.06.2016 12:59:40.154 GMT+0100,6117.06,6116.06,0,0.0009
10.06.2016 12:59:40.484 GMT+0100,6117.05,6116.05,0,0.0009
10.06.2016 12:59:40.704 GMT+0100,6117.03,6116.03,0,0.0009
10.06.2016 12:59:42.171 GMT+0100,6117.03,6116.777,0,0.0003
10.06.2016 12:59:42.684 GMT+0100,6116.9,6116.733,0,0.0003
10.06.2016 12:59:43.454 GMT+0100,6116.83,6116.71,0,0.0003
10.06.2016 12:59:43.784 GMT+0100,6116.82,6116.707,0,0.0003
10.06.2016 12:59:44.114 GMT+0100,6116.81,6116.703,0,0.0003
10.06.2016 12:59:44.557 GMT+0100,6116.82,6116.707,0,0.0003
10.06.2016 12:59:44.664 GMT+0100,6116.81,6116.703,0,0.0003
10.06.2016 12:59:46.002 GMT+0100,6116.8,6116.7,0,0.0003
10.06.2016 12:59:46.204 GMT+0100,6116.81,6116.703,0,0.0003
10.06.2016 12:59:46.691 GMT+0100,6116.82,6116.707,0,0.0003
10.06.2016 12:59:46.864 GMT+0100,6116.81,6116.703,0,0.0003
10.06.2016 12:59:48.514 GMT+0100,6116.79,6116,0,0.0001
10.06.2016 12:59:48.967 GMT+0100,6116.8,6116,0,0.0001
10.06.2016 12:59:49.174 GMT+0100,6116.76,6116,0,0.0001
10.06.2016 12:59:49.646 GMT+0100,6116.75,6116,0,0.0001
10.06.2016 12:59:50.164 GMT+0100,6116.74,6116,0,0.0001
10.06.2016 12:59:50.488 GMT+0100,6116.73,6116,0,0.0001
10.06.2016 12:59:50.934 GMT+0100,6116.7,6116,0,0.0001
10.06.2016 12:59:52.255 GMT+0100,6116.77,6116,0,0.0001
10.06.2016 12:59:52.584 GMT+0100,6117.32,6116.32,0,0.0009
10.06.2016 12:59:52.914 GMT+0100,6117.29,6116.29,0,0.0009
10.06.2016 12:59:53.455 GMT+0100,6117.35,6116.35,0,0.0009
10.06.2016 12:59:53.505 GMT+0100,6117.34,6116.34,0,0.0009
10.06.2016 12:59:53.795 GMT+0100,6117.31,6116.31,0,0.0009
10.06.2016 12:59:54.014 GMT+0100,6117.29,6116.29,0,0.0009
10.06.2016 12:59:54.235 GMT+0100,6117.27,6116.27,0,0.0009
10.06.2016 12:59:54.941 GMT+0100,6117.26,6116.26,0,0.0009
10.06.2016 12:59:55.114 GMT+0100,6117.29,6116.29,0,0.0009
10.06.2016 12:59:55.747 GMT+0100,6117.21,6116.21,0,0.0009
10.06.2016 12:59:55.994 GMT+0100,6117.26,6116.26,0,0.0009
10.06.2016 12:59:56.435 GMT+0100,6117.25,6116.25,0,0.0009
10.06.2016 12:59:56.764 GMT+0100,6117.23,6116.23,0,0.0009
10.06.2016 12:59:56.994 GMT+0100,6117.16,6116.16,0,0.0009
10.06.2016 12:59:57.562 GMT+0100,6117.15,6116.15,0,0.0009
10.06.2016 12:59:57.664 GMT+0100,6117.23,6116.23,0,0.0009
10.06.2016 12:59:58.022 GMT+0100,6117.19,6116.19,0,0.0009
10.06.2016 12:59:58.104 GMT+0100,6117.18,6116.18,0,0.0009
10.06.2016 12:59:58.544 GMT+0100,6117.17,6116.17,0,0.0009
10.06.2016 12:59:58.764 GMT+0100,6117.16,6116.16,0,0.0009
10.06.2016 12:59:59.094 GMT+0100,6117.17,6116.17,0,0.0009
10.06.2016 12:59:59.589 GMT+0100,6117.19,6116.897,0,0.0003
10.06.2016 13:00:00.034 GMT+0100,6117.02,6116.773,0,0.0003
10.06.2016 13:00:00.304 GMT+0100,6117.1,6116.84,0,0.0003
10.06.2016 13:00:00.414 GMT+0100,6116.99,6116,0,0.0001
10.06.2016 13:00:00.506 GMT+0100,6116.99,6116.763,0,0.0003
10.06.2016 13:00:00.606 GMT+0100,6116.99,6116,0,0.0001
10.06.2016 13:00:01.221 GMT+0100,6117.13,6116.13,0,0.0009
10.06.2016 13:00:01.515 GMT+0100,6117.11,6116.11,0,0.0009
10.06.2016 13:00:02.282 GMT+0100,6117.15,6116.15,0,0.0009
10.06.2016 13:00:02.611 GMT+0100,6117.16,6116.16,0,0.0009
10.06.2016 13:00:03.271 GMT+0100,6117.24,6116.24,0,0.0009
10.06.2016 13:00:03.578 GMT+0100,6117.3,6117.2,0,0.0001
10.06.2016 13:00:03.629 GMT+0100,6118.35,6117.35,0,0.0009
10.06.2016 13:00:03.711 GMT+0100,6118.34,6117.34,0,0.0009
10.06.2016 13:00:04.108 GMT+0100,6118.34,6117.5,0,0.0001
10.06.2016 13:00:04.421 GMT+0100,6118.73,6117.73,0,0.0009
10.06.2016 13:00:04.640 GMT+0100,6118.91,6117.91,0,0.0009
10.06.2016 13:00:05.142 GMT+0100,6118.88,6117.9,0,0.0001
10.06.2016 13:00:05.471 GMT+0100,6118.95,6117.95,0,0.0009
10.06.2016 13:00:06.021 GMT+0100,6118.91,6117.91,0,0.0009
10.06.2016 13:00:07.011 GMT+0100,6118.88,6117.9,0,0.0001
10.06.2016 13:00:07.524 GMT+0100,6118.6,6118.353,0,0.0003
10.06.2016 13:00:08.139 GMT+0100,6118.55,6118.283,0,0.0003
10.06.2016 13:00:08.331 GMT+0100,6118.47,6118.257,0,0.0003
10.06.2016 13:00:08.551 GMT+0100,6118.25,6117.5,0,0.0001
10.06.2016 13:00:08.881 GMT+0100,6118.22,6117.5,0,0.0001
10.06.2016 13:00:09.101 GMT+0100,6118.24,6117.5,0,0.0001
10.06.2016 13:00:09.758 GMT+0100,6118.37,6117.5,0,0.0001
10.06.2016 13:00:09.809 GMT+0100,6118.4,6117.5,0,0.0001
10.06.2016 13:00:10.312 GMT+0100,6118.36,6117.5,0,0.0001
10.06.2016 13:00:10.363 GMT+0100,6118.36,6117.4,0,0.0001
10.06.2016 13:00:10.532 GMT+0100,6118.5,6117.5,0,0.0009
10.06.2016 13:00:12.291 GMT+0100,6118.51,6117.51,0,0.0009
10.06.2016 13:00:12.621 GMT+0100,6118.48,6117.48,0,0.0009
10.06.2016 13:00:13.452 GMT+0100,6118.48,6118.227,0,0.0003
10.06.2016 13:00:13.552 GMT+0100,6118.48,6117.48,0,0.0009
10.06.2016 13:00:13.653 GMT+0100,6118.48,6118.227,0,0.0003
10.06.2016 13:00:13.857 GMT+0100,6118.49,6118.263,0,0.0003
10.06.2016 13:00:13.941 GMT+0100,6118.51,6118.27,0,0.0003
10.06.2016 13:00:14.054 GMT+0100,6118.6,6118.337,0,0.0003
10.06.2016 13:00:14.271 GMT+0100,6118.43,6117.5,0,0.0001
10.06.2016 13:00:14.350 GMT+0100,6118.43,6117.43,0,0.0009
10.06.2016 13:00:14.629 GMT+0100,6118.48,6117.48,0,0.0009
10.06.2016 13:00:14.982 GMT+0100,6118.42,6117.8,0,0.0003
10.06.2016 13:00:15.309 GMT+0100,6117.96,6117.753,0,0.0003
10.06.2016 13:00:15.917 GMT+0100,6117.79,6116.9,0,0.0001
10.06.2016 13:00:16.031 GMT+0100,6117.7,6116.9,0,0.0001
10.06.2016 13:00:16.361 GMT+0100,6118.13,6117.13,0,0.0009
10.06.2016 13:00:16.767 GMT+0100,6118.3,6117.3,0,0.0009
10.06.2016 13:00:16.911 GMT+0100,6118.19,6117.19,0,0.0009
10.06.2016 13:00:17.499 GMT+0100,6118.35,6117.35,0,0.0009
10.06.2016 13:00:18.231 GMT+0100,6118.36,6117.36,0,0.0009
10.06.2016 13:00:18.561 GMT+0100,6118.59,6117.59,0,0.0009
10.06.2016 13:00:18.612 GMT+0100,6118.59,6117.59,0,0.0009
10.06.2016 13:00:19.477 GMT+0100,6118.6,6118.363,0,0.0003
10.06.2016 13:00:19.570 GMT+0100,6118.59,6117.59,0,0.0009
10.06.2016 13:00:19.662 GMT+0100,6118.45,6117.5,0,0.0001
10.06.2016 13:00:20.191 GMT+0100,6118.57,6117.57,0,0.0009
10.06.2016 13:00:20.541 GMT+0100,6118.59,6117.59,0,0.0009
10.06.2016 13:00:21.421 GMT+0100,6118.6,6117.6,0,0.0009
10.06.2016 13:00:21.751 GMT+0100,6118.42,6118.24,0,0.0003
10.06.2016 13:00:21.971 GMT+0100,6118.46,6118.253,0,0.0003
10.06.2016 13:00:22.075 GMT+0100,6118.46,6117.5,0,0.0001
10.06.2016 13:00:22.191 GMT+0100,6118.42,6117.5,0,0.0001
10.06.2016 13:00:22.529 GMT+0100,6118.43,6117.5,0,0.0001
10.06.2016 13:00:22.580 GMT+0100,6118.43,6117.8,0,0.0003
10.06.2016 13:00:22.923 GMT+0100,6117.72,6117.5,0,0.0001
10.06.2016 13:00:23.196 GMT+0100,6117.69,6117,0,0.0001
10.06.2016 13:00:23.431 GMT+0100,6117.69,6117,0,0.0003
10.06.2016 13:00:23.539 GMT+0100,6117.22,6116.22,0,0.0009
10.06.2016 13:00:23.841 GMT+0100,6117.09,6116.2,0,0.0001
10.06.2016 13:00:24.281 GMT+0100,6117.83,6116.83,0,0.0009
10.06.2016 13:00:24.645 GMT+0100,6117.66,6116.66,0,0.0009
10.06.2016 13:00:24.831 GMT+0100,6117.65,6116.65,0,0.0009
10.06.2016 13:00:25.161 GMT+0100,6117.83,6116.83,0,0.0009
10.06.2016 13:00:25.789 GMT+0100,6118.17,6117.17,0,0.0009
10.06.2016 13:00:25.840 GMT+0100,6118.22,6117.22,0,0.0009
10.06.2016 13:00:26.041 GMT+0100,6118.25,6117.25,0,0.0009
10.06.2016 13:00:26.702 GMT+0100,6118.21,6117.21,0,0.0009
10.06.2016 13:00:26.921 GMT+0100,6118.14,6117.14,0,0.0009
10.06.2016 13:00:27.314 GMT+0100,6118.09,6117.09,0,0.0009
10.06.2016 13:00:27.581 GMT+0100,6118.1,6117.1,0,0.0009
10.06.2016 13:00:27.911 GMT+0100,6118.14,6117.14,0,0.0009
10.06.2016 13:00:28.294 GMT+0100,6118.15,6117.15,0,0.0009
10.06.2016 13:00:28.831 GMT+0100,6118.44,6118.3,0,0.0003
10.06.2016 13:00:28.901 GMT+0100,6118.29,6117.29,0,0.0009
10.06.2016 13:00:29.287 GMT+0100,6118.03,6117.03,0,0.0009
10.06.2016 13:00:29.337 GMT+0100,6118.1,6117.977,0,0.0003
10.06.2016 13:00:29.579 GMT+0100,6118.23,6117.943,0,0.0003
10.06.2016 13:00:30.161 GMT+0100,6118.21,6117.903,0,0.0003
10.06.2016 13:00:33.825 GMT+0100,6118.05,6117.783,0,0.0003
10.06.2016 13:00:33.960 GMT+0100,6117.97,6117.757,0,0.0003
10.06.2016 13:00:34.401 GMT+0100,6117.88,6117.727,0,0.0003
10.06.2016 13:00:34.452 GMT+0100,6117.88,6117.3,0,0.0003
10.06.2016 13:00:34.548 GMT+0100,6117.88,6117.3,0,0.0003
10.06.2016 13:00:34.911 GMT+0100,6117.46,6116.8,0,0.0003
10.06.2016 13:00:35.485 GMT+0100,6117.31,6116.8,0,0.0003
10.06.2016 13:00:36.051 GMT+0100,6117.01,6116.77,0,0.0003
10.06.2016 13:00:36.416 GMT+0100,6117.02,6116.02,0,0.0009
10.06.2016 13:00:36.735 GMT+0100,6116.94,6116,0,0.0001
10.06.2016 13:00:39.009 GMT+0100,6117.12,6116.12,0,0.0009
10.06.2016 13:00:39.570 GMT+0100,6117.21,6116.21,0,0.0009
10.06.2016 13:00:39.918 GMT+0100,6117.22,6116.22,0,0.0009
10.06.2016 13:00:40.232 GMT+0100,6117.28,6116.28,0,0.0009
10.06.2016 13:00:41.032 GMT+0100,6117.3,6116.3,0,0.0009
10.06.2016 13:00:41.111 GMT+0100,6117.24,6116.24,0,0.0009
10.06.2016 13:00:41.770 GMT+0100,6117.25,6116.25,0,0.0009
10.06.2016 13:00:42.101 GMT+0100,6117.17,6116.17,0,0.0009
10.06.2016 13:00:42.646 GMT+0100,6117.16,6116.16,0,0.0009
10.06.2016 13:00:43.310 GMT+0100,6117.14,6116.14,0,0.0009
10.06.2016 13:00:43.971 GMT+0100,6117.18,6116.18,0,0.0009
10.06.2016 13:00:44.618 GMT+0100,6117.2,6116.2,0,0.0009
10.06.2016 13:00:44.747 GMT+0100,6117.14,6116.14,0,0.0009
10.06.2016 13:00:44.961 GMT+0100,6117.15,6116.15,0,0.0009
10.06.2016 13:00:45.291 GMT+0100,6117.16,6116.16,0,0.0009
10.06.2016 13:00:45.596 GMT+0100,6117.62,6116.62,0,0.0009
10.06.2016 13:00:45.872 GMT+0100,6117.66,6116.66,0,0.0009
10.06.2016 13:00:46.230 GMT+0100,6117.73,6116.73,0,0.0009
10.06.2016 13:00:46.390 GMT+0100,6117.59,6116.6,0,0.0001
10.06.2016 13:00:47.490 GMT+0100,6117.62,6116.62,0,0.0009
10.06.2016 13:00:48.215 GMT+0100,6117.8,6116.8,0,0.0009
10.06.2016 13:00:48.267 GMT+0100,6117.78,6116.78,0,0.0009
10.06.2016 13:00:48.480 GMT+0100,6117.81,6116.81,0,0.0009
10.06.2016 13:00:48.810 GMT+0100,6117.65,6116.65,0,0.0009
10.06.2016 13:00:49.250 GMT+0100,6117.69,6116.69,0,0.0009
10.06.2016 13:00:49.580 GMT+0100,6117.75,6116.75,0,0.0009
10.06.2016 13:00:50.111 GMT+0100,6117.62,6117.3,0,0.0003
10.06.2016 13:00:50.241 GMT+0100,6117.29,6116.6,0,0.0001
10.06.2016 13:00:50.316 GMT+0100,6117.29,6116.5,0,0.0001
10.06.2016 13:00:50.454 GMT+0100,6117.29,6116.8,0,0.0003
10.06.2016 13:00:50.818 GMT+0100,6117.25,6116.8,0,0.0003
10.06.2016 13:00:51.288 GMT+0100,6116.89,6116.73,0,0.0003
10.06.2016 13:00:51.560 GMT+0100,6116.73,6116,0,0.0001
